Cores,TempF_0,CoreF_0,Mean_fut
11137,6.45,11114,10.54756671
11138,1.49,3823,10.4509624
11140,6.51,11140,10.31498795
11141,6.46,11141,10.19991777
11143,6.43,11143,10.28854532
11145,6.85,11145,10.594014
11147,6.23,11147,10.22470297
11148,6.74,11148,10.51663326
11149,6.35,11149,10.24976936
11150,5.44,10177,10.13116013
11152,6.86,11152,10.58761612
11153,5.76,10140,10.10569645
11154,5.46,10111,10.10739396
11155,-3.96,14732,10.50585046
11156,-2.87,14709,10.52502732
11157,7.21,11157,11.21609574
11158,7.05,11158,11.01717463
11159,6.04,11159,9.807451985
11160,5.58,10132,9.798878766
11162,4.65,9016,10.14689418
11163,6.85,11163,10.5988636
11164,5.93,10135,10.03588495
11165,5.75,11165,9.082980315
11166,6.82,11166,10.80842934
11167,-3.96,14732,10.01443507
11169,6.83,11169,10.81043583
11171,6.27,11171,10.00324395
11172,6.69,11172,10.54698945
11173,6.59,11173,10.34279503
11174,6.09,11174,9.78583058
11175,5.91,10143,9.955429083
11176,6.78,11176,10.52227309
11177,2.51,7958,10.30982126
11179,5.71,10187,10.46405475
11180,6.78,11180,10.67286271
11183,6.23,11183,10.17793329
11184,6.83,11184,10.65984319
11185,6.73,11185,10.51475446
11186,6.32,11186,10.25076915
11187,4.81,9051,9.78888985
11188,2.18,7904,9.76769118
11189,6.11,11189,10.02582348
11190,6.5,11190,10.36664953
11191,5.98,10144,9.819099302
11192,5.9,10063,9.732265793
11193,2.18,7904,9.80075106
11194,6.57,11194,10.26912429
11195,6.36,11195,10.22734779
11196,5.96,11196,9.844272963
11197,5.7,10156,10.16777501
11198,6.51,11198,10.45115642
11199,6.22,11199,10.11164177
11201,5.84,11201,9.762282144
11202,6.5,11202,10.36259598
11203,5.79,10109,9.742645661
11204,6.15,11204,10.08393504
11207,6.33,11207,10.11911433
11209,4.12,9080,10.46058999
11210,6.5,11210,10.2859224
11211,6.02,11211,9.802918655
11212,6.88,11212,10.72614401
11213,6.37,11213,10.3629921
11214,6.74,11214,10.65932791
11215,6.25,11215,10.03741268
11216,6.9,11216,10.68113618
11217,4.65,9016,10.34366483
11218,6.26,11218,10.09954338
11219,6.18,11219,9.883751531
11220,6.73,11220,10.44186603
11221,5.86,10162,9.916081241
11222,6.71,11222,10.67286305
11223,5.94,10146,10.11461145
11224,6.23,11224,10.06105273
11225,4.51,9070,8.935960512
11226,6.11,11226,8.884578015
11227,5.79,10186,9.93509166
11228,5.83,11228,9.752429613
11229,6.08,11229,10.00359738
11231,6.38,11231,10.36885885
11232,6.76,11232,10.85278659
11233,5.42,10150,10.05360153
11234,5.93,10174,10.03367383
11235,6.2,11235,10.06211537
11236,6.14,11236,9.987679392
11237,6.63,11237,10.44828134
11238,6.85,11238,10.56056792
11239,6.64,11239,10.446347
11240,6.26,11240,9.430396405
11241,-3.96,14732,10.57277173
11242,4.05,9072,9.233266496
11244,6.37,11213,10.52870239
11245,6.06,11245,9.968876809
11246,6.68,11246,10.57944702
11247,5.42,10150,9.746416006
11248,6.54,11248,10.49955484
11250,5.69,10124,10.43034091
11251,-1.41,14651,10.2929354
11252,-1.41,14651,10.30136408
11253,-2.79,14703,10.45399221
11254,6.8,11254,10.78037794
11255,6.54,11255,10.52350078
11256,6.14,11256,10.12130093
11257,5.45,11257,9.318588452
11258,6.17,11258,10.03789835
11259,-0.42,7932,9.765950605
11260,6.82,11260,10.70842777
11261,6.73,11261,10.59394242
11263,6.62,11263,10.58973433
11265,6.72,11265,10.59866775
11266,6.2,11266,10.13446061
11267,6.88,11267,10.75102997
11268,6.97,11268,10.78127216
11269,6.77,11269,10.58094716
11270,6.45,11270,10.27776274
11273,5.9,10161,10.05977602
11274,6.83,11274,10.74370385
11275,6.39,11275,10.37562035
11277,6.66,11277,10.54489993
11278,-2.87,14709,10.16393191
11279,6.66,11279,10.6462541
11280,6.39,11280,10.37638945
11281,6.15,11281,10.13842416
11282,6.45,11282,10.43559462
11283,6.34,11283,10.19676057
11284,5.93,10154,9.892578321
11285,6.71,11285,10.68780124
11286,6.81,11286,10.79124223
11287,6.46,11287,10.55101788
11288,5.36,10200,9.396922132
11289,6.04,11289,9.891596518
11290,6.68,11290,10.562865
11291,6.66,11291,10.47463973
11292,6.13,11292,9.986990053
11293,6.33,11293,10.17343231
11294,6.41,11294,10.18168321
11295,6.98,11295,10.94469895
11296,6.41,11296,10.39758084
11298,6.31,11298,10.29771987
11299,6.28,11299,10.26418608
11300,6.63,11300,10.61225745
11301,6.45,11301,10.419987
11302,6.33,11302,10.12634747
11303,6.02,11303,10.01521134
11304,6.49,11304,10.45099079
11305,6.78,11305,10.73744796
11306,6.26,11306,10.04277797
11307,6.31,11307,10.29380637
11308,3.72,9100,10.04387387
11309,2.03,8397,10.55212108
11310,1.49,3823,10.41585904
11311,6.25,11311,10.07092648
11312,6.88,11312,10.81613365
11313,6.99,11313,10.95832371
11314,6.87,11314,10.75080925
11315,6.69,11315,10.58743111
11316,5.71,10159,9.837666228
11317,6.3,11317,10.19635038
11318,6.48,11318,10.29379107
11319,6.42,11319,10.37186452
11320,2.51,7958,10.34224706
11321,6.89,11321,10.84616271
11323,6.99,11323,10.95199786
11324,6.85,11324,10.6899301
11325,6.45,11325,10.34456706
11326,6.01,10193,9.93466838
11327,6.85,11327,10.79824238
11328,3.89,9089,10.23807775
11329,6.21,11329,10.08207398
11330,6.42,12211,10.51012084
11331,6.78,11331,10.86044171
11332,5.74,10158,9.765485883
11333,6.28,11333,10.15707451
11335,6.55,11335,10.32304268
11336,6.6,11336,10.35683281
11337,6.58,11337,10.44255456
11340,6.8,11340,10.64901656
11341,6.61,11341,10.59539785
11342,6.25,11342,10.15079234
11344,5.67,10196,9.714609029
11345,6.64,11345,10.6103041
11346,6.82,11346,10.79583377
11347,6.52,11347,10.50551837
11348,6.45,11348,10.31304281
11349,6.44,11349,10.32981724
11350,6.61,11350,10.62068358
11353,6.49,11353,10.60245078
11354,6.76,11354,10.73954984
11355,6.17,11355,10.06831241
11356,6.47,11356,10.44469746
11357,6.49,11357,10.37454649
11358,5.85,11358,9.657134867
11361,-2.87,14709,10.53434347
11362,-5.29,14735,10.41873352
11363,6.46,11363,10.31657545
11364,5.8,10148,9.966995457
11365,6.54,11365,10.32841847
11366,6.96,11366,10.80594005
11367,6.4,11367,10.20769472
11368,6.53,11368,10.39800693
11369,5.37,10175,9.638139955
11370,-2.87,14709,10.42621309
11371,6.69,11371,10.71839319
11372,6.74,11372,10.59321148
11373,6.6,11373,10.49905135
11374,6.95,11374,10.80733788
11375,3.74,9114,10.52007375
11378,6.97,11378,10.84824091
11379,4.53,9108,10.54181136
11381,4.23,9073,9.951352283
11382,4.65,9016,10.02755311
11383,6.31,11383,10.12544041
11384,6.63,11384,10.53098631
11385,6.29,11385,10.0413809
11386,6.66,11386,10.55779275
11387,4.84,10209,9.756968939
11388,6.84,11388,10.80472221
11389,6.81,11389,10.77542871
11390,5.73,10182,9.890029803
11391,3.46,9113,9.78801323
11393,6.79,11393,10.58327065
11395,6.51,11395,10.28216993
11396,6.92,11396,10.90349052
11397,6.7,11397,10.5940732
11398,6.84,11398,10.72827992
11399,-1.62,14813,11.18871954
11400,6.2,11400,9.996527202
11401,6.61,11401,10.40295078
11402,6.49,11402,10.31579897
11403,5.88,11403,9.66731902
11404,6.17,11404,9.901253707
11405,3.74,9114,10.27881612
11406,6.79,11406,10.78729036
11407,6.69,11407,10.49885659
11408,6.26,11408,9.14070779
11409,6.36,11409,10.10015325
11410,6.24,11410,10.01432014
11411,6.33,11411,10.06219059
11412,6.09,11412,9.837183977
11413,6.7,11413,10.48768207
11415,6.39,11415,10.14387499
11416,-5.29,14735,10.30046795
11417,5.76,11417,9.751746479
11418,6.79,11418,10.82549849
11420,1.49,3823,10.68574541
11422,5.46,11422,9.250435242
11423,4.41,9104,10.13183277
11424,3.74,9114,10.48275409
11426,6.27,11426,10.04903126
11427,6.38,11427,10.16436314
11428,6.92,11428,10.65671304
11429,-5.29,14735,10.38132986
11431,3.74,9114,10.85560035
11432,5.07,10243,10.32296678
11433,6.18,11433,9.963582866
11434,6.39,12423,10.41274343
11435,6.82,11435,10.60177436
11437,6.73,11437,10.4793064
11438,2.03,8397,10.636902
11439,6.58,11439,10.35936361
11440,6.37,11440,10.1459625
11441,-5.29,14735,10.4195844
11442,6.47,11442,10.25502678
11443,3.74,9114,10.46996119
11444,-5.29,14735,10.58840424
11446,6.8,11446,10.53847113
11447,2.62,7922,10.40349392
11448,6.24,11448,10.00362476
11449,6.23,11449,9.984672272
11450,-5.29,14735,10.32946289
11451,4.78,10181,10.21393915
11452,6.47,11452,10.22063117
11453,6.64,11453,10.32199482
11454,3.22,8408,10.09294733
11458,6.32,11458,10.10543552
11459,6.25,11459,10.03700833
11460,1.42,3850,10.6866787
11461,5.07,10243,9.648026294
11462,1.76,7959,10.17159318
11463,6.43,11463,10.21282923
11465,6.47,11465,10.27151033
11466,5.69,11466,9.638519093
11467,4.41,9104,9.933569735
11468,6.21,11468,9.996527405
11469,6.87,11469,10.96085613
11470,5.29,10258,10.35283311
11471,5.07,10243,10.40268938
11472,6.59,11472,10.38361235
11473,6.79,11473,10.70511696
11474,6.66,11474,10.47903096
11477,6.64,11477,10.55433658
11479,6.77,11479,10.66776392
11480,6.78,11480,10.55640124
11481,6.7,11481,10.43712759
11483,6.32,11483,10.1483226
11484,6.62,11484,10.44211537
11485,2.62,7922,10.41218832
11486,2.62,7922,10.5221144
11488,5.51,10262,9.983126544
11489,6.75,11489,10.51171839
11490,5.75,11490,9.502820258
11492,4.36,11492,8.4815111
11493,4.63,11493,8.77509277
11495,7.06,12480,10.53454273
11498,1.42,3850,10.66452327
11499,-5.29,14735,10.12411667
11500,6.88,11500,10.96944528
11501,4.03,9127,10.20308191
11503,6.18,11503,9.504628647
11504,6.62,11504,10.47030424
11505,4.51,9129,9.979536983
11506,6.83,11506,10.51799153
11507,6.84,11507,10.68159028
11510,5.73,11510,9.718308818
11512,6.93,11512,10.78060459
11513,-1.74,14662,10.61139463
11514,-1.64,14654,10.79211692
11515,-1.62,14813,10.68918189
11517,2.34,7974,10.61726861
11518,5.65,10276,9.621782712
11519,3.9,9150,9.981457499
11522,3.85,9141,10.66014937
11523,6.41,11523,10.45699319
11524,2.16,8433,10.81621646
11525,1.59,7979,11.08639734
11526,2.16,8433,10.6096558
11527,2.34,7974,9.913815037
11528,5.66,11528,9.756800737
11529,5.97,11529,9.959579258
11530,3.66,10278,9.23329034
11531,1.59,7979,10.68331449
11535,3.22,10277,9.317563984
11536,2.18,8412,9.662211673
11538,5.75,11538,9.80179691
11539,4.51,9129,10.0364213
11540,4.51,9129,10.1623189
11541,5.01,10318,10.55215584
11543,1.69,7995,9.53057665
11547,4,9172,9.967275029
11548,3.93,10321,10.320349
11549,1.24,8010,10.17305289
11552,1.96,8440,10.70350823
11553,4.68,11553,8.431954431
11554,-1.64,14654,11.01132701
11555,1.69,7995,10.78400999
11556,2.78,9170,8.878600128
11558,3.95,9159,10.05598431
11559,4.27,9279,10.76153231
11560,2.41,7985,10.16542063
11561,5.99,11561,10.14976557
11562,2.48,9178,9.569625378
11563,4.29,10317,9.711866122
11564,1.93,8479,10.48947973
11565,4.65,10324,10.12787914
11566,5.92,11566,9.924147589
11567,6.04,11567,10.02411189
11568,6.2,11568,10.25296139
11569,2.41,7985,9.660314721
11570,2.01,8476,10.31583406
11571,4.85,11571,9.033220118
11572,3.15,10328,9.202335914
11573,-1.64,14654,10.67363502
11574,4.02,9186,10.07595844
11575,2.21,7971,10.52779904
11576,6.43,11576,10.34281791
11577,-0.72,14771,10.13417747
11578,0.14,9426,9.295821927
11579,2.41,7985,10.76886364
11580,0.14,9426,10.25414865
11581,3.08,9173,9.929536047
11582,-0.72,14771,10.6773246
11583,3.25,8441,9.945854534
11584,6.09,11584,10.25209671
11586,-0.72,14771,9.902819794
11587,1.45,3861,11.48038285
11588,3.47,8473,10.66737593
11589,6.26,11589,10.18041949
11590,3.45,9198,10.78453798
11591,3.25,8441,10.38813303
11592,1.79,7978,10.33577638
11593,-0.72,14771,10.07673449
11594,4.96,9202,10.21756667
11596,1.81,8474,10.63452194
11597,3.35,10380,10.03047655
11598,1.45,3861,11.08293898
11599,4.74,10358,10.31335715
11600,1.45,3861,11.01767916
11602,5.23,11602,9.385948423
11603,3.08,9173,10.55093115
11604,5.43,11604,9.330299793
11606,6.35,11606,10.43857211
11607,-0.93,3879,10.32110134
11609,3.64,9209,10.46358063
11610,1.14,3855,10.77559738
11611,-0.72,14771,10.05651057
11612,-2.1,14687,10.63764246
11613,2.77,8468,10.22884947
11614,-1.62,14813,10.23150251
11615,1.14,3855,10.8124238
11616,-2.68,14725,10.7609006
11617,-2.68,14725,11.23034907
11618,5.89,11618,10.01150528
11619,6.21,11619,10.26085185
11620,5.72,11620,9.666511084
11621,5.57,11621,9.645389202
11622,1.4,3882,10.59107341
11623,-2.68,14725,10.33966619
11624,6.25,11624,10.36834299
11625,3.97,9231,10.3096377
11626,0.66,3881,10.65726607
11627,2.14,8511,10.82341083
11628,-2.68,14725,10.84308501
11629,-2.68,14725,10.53221258
11630,0.64,3873,11.13876612
11631,0.14,9417,10.66838078
11632,1,8027,10.60330171
11633,2.94,10409,9.330027844
11634,6.75,11634,10.85953078
11636,0.64,3873,10.57976282
11637,5.93,11637,10.05905977
11638,5.99,11638,10.13725772
11639,0.64,3873,11.19209313
11640,3.11,9244,11.86281236
11641,-0.72,14771,10.24793551
11642,6.36,11642,10.49047633
11643,6.29,11643,10.41759195
11645,-0.72,14771,9.71997311
11647,-2.78,14723,10.71377004
11648,0.14,9417,10.29168632
11650,0.14,9417,11.209275
11651,6.02,11651,10.14344789
11652,-2.78,14723,10.41036674
11653,-1.81,14685,10.60310933
11654,-2.68,14725,11.00760368
11655,-0.72,14771,10.2613219
11656,0.14,9417,11.25297198
11660,0.14,9417,10.67615106
11661,-2.18,14837,10.74003
11664,1.4,3882,10.52295073
11665,0.14,9417,10.57681672
11666,0.14,9417,10.89781319
11669,4.35,10429,9.083927419
11670,3.24,9268,10.65083599
11671,-2.18,14837,10.48754548
11672,4.78,10378,9.758202408
11673,0.14,9417,10.81478404
11674,4.41,10437,9.209140223
11677,3.53,8488,10.6241348
11678,-2.68,14725,10.19237899
11679,5.23,10438,9.674100039
11681,-1.81,14685,10.49475724
11684,0.14,9417,10.69035956
11685,6.49,11685,10.55861316
11686,5.93,11686,9.940454042
11687,4.53,9277,10.29187901
11688,5.62,10459,10.46619453
11689,-1.81,14685,10.60326325
11690,5.91,10462,10.41850009
11692,-2.78,14723,10.48752057
11695,-1.81,14685,10.75576334
11696,5.41,11696,9.018358354
11697,-2.18,14837,10.60202471
11698,-2.78,14723,10.3452633
11700,6.68,11700,10.71984062
11701,6.05,11701,10.14316158
11702,-2.78,14723,10.13931322
11703,-2.78,14723,10.58896681
11704,4.76,10504,10.31176043
11705,2.25,8070,10.42208673
11706,5.54,10482,10.43413241
11707,3.32,9270,10.42866475
11708,-2.78,14723,10.44663339
11709,-0.37,9451,10.94815755
11710,3.35,8548,10.16564792
11713,4.5,10492,10.11367313
11715,1.85,8071,10.49679846
11716,3.32,9270,10.06180526
11718,-2.18,14837,10.62522635
11719,0.18,9452,10.51448017
11720,0.18,9452,10.42163647
11723,4.86,10503,10.1072386
11724,6.3,11724,10.31920139
11725,6.46,11725,10.4163489
11726,6.57,11726,10.5067688
11727,5.24,10505,10.298568
11728,2.9,8537,10.43718458
11729,6.37,11729,10.30505448
11730,2.9,8537,10.42171096
11731,5.31,10507,10.45827748
11732,6.53,11732,10.48128138
11734,6.62,11734,10.5920937
11735,6.72,10517,10.20095197
11739,-0.59,14736,10.85391175
11740,-0.59,14736,10.79497612
11742,2.52,7796,10.30821383
11743,-0.59,14736,11.13894389
11744,-0.59,14736,10.73914901
11745,0.74,3709,10.7366449
11746,7.3,11746,10.03675085
11747,5.49,9475,10.17003119
11749,-0.59,14736,10.42820921
11750,-0.59,14736,10.66456763
11752,1.16,3757,9.972775241
11753,-0.59,14736,10.43378012
11754,0.74,3709,10.68900102
11755,0.74,3709,10.96704086
11759,-1.69,14645,10.54469422
11760,-1.69,14645,10.61325203
11761,0.74,3709,11.07263403
11762,0.74,3709,10.82839987
11764,-0.59,14736,10.61230338
11767,5,9488,10.92942853
11768,7.12,11768,10.69518389
11770,-1.69,14645,10.9161965
11771,-1.69,14645,10.94854736
11772,2.71,8140,10.51457497
11773,-0.59,14736,10.56925697
11775,7.01,10587,10.93724345
11776,7.23,11776,10.51195966
11777,-3.83,14754,10.19973398
11778,7.2,11778,10.04190442
11779,7.66,11779,10.38648694
11782,7.71,11782,10.99231388
11784,7.66,11784,11.08998192
11787,-3.83,14754,10.4232332
11788,6.91,11788,10.37063209
11790,-1.69,14645,10.89622161
11791,5.12,9502,11.01060315
11792,1.78,7835,10.80877395
11793,5.51,9497,10.49112422
11796,7.58,11796,11.01544703
11797,1.78,7835,10.54200174
11798,6.36,10585,10.73608516
11799,1.25,7853,10.92363483
11800,7.96,11800,11.37293589
11801,5.12,9502,10.90724726
11802,8.02,11802,11.45171036
11803,7.47,11803,10.98338748
11805,8.01,11805,11.4180827
11806,7.6,11806,11.00330321
11808,-3.83,14754,10.40706025
11809,-3.83,14754,10.75024746
11810,6.25,10598,11.0614974
11811,1.78,7835,10.80509099
11812,-3.83,14754,10.41518953
11813,7.19,12930,10.84240489
11816,-3.83,14754,10.25004678
11817,7.4,11817,10.58557846
11818,6.33,10611,10.80884921
11819,6.15,11819,9.04758267
11820,-0.45,3774,10.3428643
11821,-1.41,14651,10.77841935
11823,-1.41,14651,10.7523209
11825,8.05,11825,11.1711653
11826,-1.41,14651,10.55065018
11827,-0.45,3774,10.66219636
11829,6.59,10610,10.38818855
11830,6.46,10640,10.35735887
11831,7.03,11831,10.52565175
11832,3.57,8187,10.96054616
11834,5.34,9611,10.75795566
11835,7.62,11835,10.37461286
11836,-1.41,14651,11.63694489
11838,-1.41,14651,10.85726472
11839,5.53,9518,10.66868902
11840,6.71,10625,10.49779406
11841,-0.45,3774,10.756306
11842,3.57,8187,10.76873888
11843,3.1,8154,11.17494382
11844,6.59,10610,10.58295275
11845,7.06,11845,10.67691453
11846,6.77,10751,10.520028
11847,-1.41,14651,11.046771
11848,7.56,11848,10.30506757
11849,7.62,11849,10.38288878
11850,7.91,11850,11.43132082
11851,6.2,10631,10.75941784
11852,6.84,10688,11.18843322
11853,3.1,8154,10.96765371
11855,5.34,9611,10.95280814
11858,-1.23,14757,10.90593217
11859,7.62,11859,10.93014438
11860,1.88,8196,10.11596322
11861,2.92,8195,10.10886698
11862,-1.23,14757,11.00132596
11863,-1.23,14757,10.86462
11864,4.05,8693,10.62626333
11865,4.69,8694,11.0553155
11866,0.36,9381,10.92282586
11867,-1.41,14651,11.55974872
11868,2.92,8195,10.20403847
11869,0.36,9381,11.16785584
11870,8.46,11870,12.09285441
11871,3.1,8154,11.2856993
11872,5.57,9602,10.14041251
11873,0.91,3775,10.43819865
11874,0.91,3775,10.34959057
11875,7.28,11875,10.05666332
11876,3.57,8187,10.65820214
11877,3.57,8187,11.09410478
11880,-1.41,14651,11.37072864
11881,3.1,8154,10.8149525
11882,2.92,8195,10.76342177
11886,-0.45,14737,10.33302016
11887,-0.45,14737,10.75416903
11889,6.83,10753,10.75638463
11890,7.77,11890,11.07845039
11891,0.36,9381,10.7129675
11893,7.12,11893,10.82216216
11894,0.36,9381,11.09683839
11896,0.36,9381,11.35211824
11897,4.69,8694,10.76022861
11899,0.36,9381,10.57083046
11900,7.6,11900,10.81895189
11901,0.36,9381,10.42191117
11903,6.8,11903,10.48671787
11905,7.24,11905,10.94650244
11908,-0.45,14737,11.64722102
11910,6.91,11910,10.60363648
11911,4.73,9770,10.86919529
11913,1.05,3798,11.08165963
11915,3.57,8187,10.87762803
11918,5.38,9795,10.1139847
11921,6.1,10792,10.05700956
11924,5.73,9755,10.895842
11925,6.95,10795,10.76213909
11926,5.83,9715,10.73608026
11927,7.1,11927,10.81394303
11928,-0.45,14737,11.53780002
11930,5.73,9755,11.21092765
11931,7.49,11931,11.26810248
11932,7.52,11932,11.20136055
11933,7.34,11933,11.04214618
11934,-0.45,14737,10.67555082
11935,4.73,9770,10.59344347
11936,-3.96,14732,10.87618813
11937,3.9,8336,11.29630937
11939,7.9,11939,10.96636081
11941,5.85,9834,10.84152427
11942,6.96,10919,10.72490752
11943,6.85,10868,11.09576788
11944,7.35,11944,11.05834216
11945,7.14,11945,10.84454091
11946,7.37,11946,11.06815454
11947,6.66,10811,11.01918774
11949,7.2,11949,10.81570016
11951,0.91,3775,10.41109634
11952,7.6,11952,11.41484037
11953,7.67,11953,11.50777428
11955,0.36,9381,11.6350752
11956,-0.45,14737,11.66213551
11957,5.73,9755,11.03869438
11959,0.36,9381,10.93904142
11960,7.56,11960,11.24099214
11961,7.43,11961,11.10994115
11962,-0.45,14737,11.30479019
11964,2.74,8334,11.42269822
11966,-3.96,14732,11.03003318
11967,7.99,11967,11.84073176
11968,7.58,11968,11.39580614
11970,6.6,10813,10.91540094
11971,6.99,10804,10.79789147
11972,2.74,8334,11.3446597
11973,0.36,9381,11.1211962
11974,0.36,9381,11.5929782
11975,0.91,3775,10.48183545
11976,5.73,9755,11.03302018
11977,0.36,9381,10.86537333
11979,7.01,11979,10.7993278
11980,0.36,9381,11.46242145
11981,6.6,10813,10.85086848
11982,6.6,10813,11.10052964
11983,1.41,7935,11.30886219
11985,0.36,9381,10.87650303
11986,7.66,11986,11.53199588
11987,-3.96,14732,11.4175125
11988,0.36,9381,10.68416996
11989,6.59,10912,11.30021718
11990,7.03,11990,11.03905338
11991,5.85,9834,10.89864181
11994,-3.96,14732,11.03905115
11995,-3.96,14732,11.25416906
11996,5.73,9716,10.96575005
11997,5.73,9716,10.9559119
11998,0.36,9381,10.78934299
11999,6.8,11999,10.63801862
12001,5.73,9716,11.06117628
12002,7.03,12002,10.75287281
12003,5.73,9716,11.0217538
12004,7.01,12004,10.92562866
12005,6.47,10998,10.85606602
12007,-1.41,14651,11.15176265
12008,7.61,12008,11.3263303
12009,-3.96,14732,11.20553181
12010,6.47,10958,10.99253272
12011,7.6,12011,11.3121366
12014,3.4,8384,10.70310793
12015,-3.96,14732,11.30912886
12016,5.78,9719,11.08891337
12017,7.41,12017,11.307481
12018,7.17,12018,10.81020766
12019,6.88,10995,10.89777372
12020,6.83,11169,11.12624713
12021,7.18,12021,11.08146352
12022,7.18,12022,10.94150249
12024,7.02,12024,10.67882769
12025,0.91,3775,11.0285282
12026,0.36,9381,10.80932458
12027,7.69,12027,11.59811795
12028,7.28,12028,11.0093284
12031,5.85,9834,10.84670282
12033,6.47,10998,10.87925742
12035,7.51,12035,11.40705818
12037,3.99,9077,10.32141099
12038,4.76,10065,10.04666266
12039,-1.41,14651,11.14406142
12040,6.88,10910,10.94903856
12041,-3.96,14732,11.17693798
12042,6.66,11079,10.95771678
12043,7.01,12043,10.78335941
12044,7.33,12044,11.23155665
12046,6.94,12046,10.73296368
12047,7.67,12047,11.36188878
12048,7.47,12048,11.23812555
12049,-3.96,14732,11.19561432
12050,6.66,10971,10.79120632
12051,6.86,11128,10.86106782
12052,6.77,11019,11.20971125
12053,7.07,12053,10.89306865
12054,7.5,12054,11.24225687
12055,7.05,12055,10.95798179
12056,7.17,12056,11.04401015
12058,7.26,12058,11.14635033
12059,7.19,12059,10.93261288
12060,6.66,10972,10.86243431
12062,6.42,11082,10.96835406
12063,6.85,11145,11.35077745
12064,6.82,11041,10.81252237
12066,1.49,3823,11.34044217
12067,6.58,11108,10.75645729
12068,6.93,11126,10.87880593
12069,6.83,10974,10.88316769
12071,6.4,11367,10.568697
12072,7.51,12072,11.41366067
12073,6.86,11152,11.1360548
12074,6.74,11148,10.85548483
12075,5.41,10110,11.02305952
12077,6.66,11277,11.02975526
12078,7.77,12078,11.48781764
12079,6.71,12079,10.44667622
12080,7.35,12080,11.15277998
12081,7.03,12081,10.7163504
12082,7.88,12082,11.76044116
12083,7.31,12083,11.21026061
12084,7.92,12084,11.67772131
12085,7.1,12085,11.09080138
12086,7.25,12086,11.00896754
12088,7.81,12088,11.58517801
12089,3.4,8384,10.75121794
12091,6.35,11149,10.88531754
12092,6.74,11148,10.99955271
12093,6.85,11163,10.78679294
12095,6.5,11071,10.930935
12096,6.88,11212,10.87574701
12098,6.77,11019,10.91701974
12099,7.6,12099,11.35563578
12100,6.73,11185,10.64598217
12101,7.65,12101,11.55920502
12104,6.91,12104,10.78922402
12105,4.6,9050,11.16321432
12107,-3.96,14732,11.3625378
12108,6.7,12108,10.58765196
12109,6.5,11190,10.97308631
12110,7.77,12110,11.58839603
12111,7.99,12111,11.79760552
12112,7.79,12112,11.54282453
12113,6.69,11172,10.69816284
12114,6.94,11133,11.25247299
12115,7.23,12115,11.02548379
12116,7.08,12116,10.92732701
12117,7.08,12117,10.77904322
12119,7.18,12119,11.07666975
12120,5.46,9757,11.02125329
12121,0.91,3775,10.22625802
12122,7.82,12122,11.773914
12123,3.99,9077,10.70721334
12124,3.99,9077,10.44303388
12127,4.65,9016,11.22076422
12128,6.44,12128,10.32150523
12129,-0.42,7932,10.45259463
12130,8,12130,11.9095392
12131,7.1,12131,10.95932367
12132,7.78,12132,11.60018362
12133,-2.87,14709,11.26923218
12134,7.11,12134,10.92408396
12135,7.2,12135,11.17952045
12136,0.91,3775,10.99547342
12137,7.15,12137,10.98177125
12138,7.67,12138,11.5103443
12139,7.08,12139,10.83903965
12140,-1.41,14651,11.431497
12141,5.44,10177,10.95306635
12142,7.37,12142,11.243163
12143,7.73,12143,11.44670129
12144,7.81,12144,11.59728851
12146,6.85,11238,10.71339595
12147,6.5,11202,10.86353183
12149,7.99,12149,11.84789122
12152,4.65,9016,10.79333384
12154,0.91,3775,11.0281504
12155,7.7,12155,11.52968326
12156,7.15,12156,11.13544017
12157,6.83,11184,10.9976788
12158,6.63,11237,11.02775613
12159,7.93,12159,11.76408268
12162,7.11,12162,11.02316253
12163,7.08,12117,10.9823217
12164,7.76,12164,11.60046085
12165,7.23,12165,11.1723436
12166,6.83,11274,10.94312647
12168,7.9,12168,11.84055019
12169,7.31,12169,11.15127042
12170,7.53,12170,11.48285332
12171,7.34,12171,11.27944463
12172,7.11,12172,11.06437336
12173,7.05,12173,9.963098501
12174,4.05,9072,10.22791613
12176,-1.41,14651,11.50266255
12177,4.65,9016,11.42672425
12178,6.63,11384,11.53396651
12180,7.31,12180,11.07071375
12181,7.38,12181,11.20781394
12182,1.49,3823,11.12670571
12184,6.45,11270,11.08420147
12185,7.66,12185,11.49604126
12186,4.65,9016,10.94814955
12187,7.25,12187,10.99140369
12188,8.01,12188,11.69015739
12190,7.14,12190,10.93705575
12193,5.36,10200,10.81251829
12194,7.79,12194,11.7326974
12195,7.84,12195,11.70915779
12196,7.34,12196,11.30244328
12197,6.89,11321,11.09777942
12199,7.79,12199,11.74077491
12200,5.71,10187,11.45432532
12201,6.77,11269,11.02602437
12202,6.85,11327,10.98468534
12203,6.68,11290,11.05587635
12204,5.69,10124,11.1232904
12205,-2.79,14703,11.33972481
12208,6.88,11312,11.06381473
12209,6.62,11263,11.0309018
12210,7.46,12210,11.42845629
12211,6.42,12211,10.2097247
12212,7.59,12212,11.47165584
12213,7.2,12213,11.16614953
12214,7.32,12214,11.311085
12215,7.22,12215,11.21906087
12216,7.71,12216,11.64238949
12217,6.69,11315,11.06853947
12218,7.5,12218,11.35095685
12220,7.1,12220,10.93885372
12221,1.95,7939,11.22323199
12222,-5.29,14735,11.53774611
12223,-3.96,14732,11.26000218
12225,5.71,10187,11.10455076
12226,7.46,12226,11.24203317
