Cores,Area
10200,72000000
10202,201000000
10203,41000000
10205,25000000
10206,702000000
10207,111000000
10208,20000000
10209,23000000
10211,2195000000
10213,166000000
10215,78000000
10216,84000000
10217,123000000
10218,91000000
10219,183000000
10220,516999999.9
10221,106000000
10222,471000000
10223,124000000
10224,288000000
10226,329000000
10227,2092000000
10229,72000000
10230,3172000000
10231,351000000
10232,11000000
10233,50999999.99
10235,167000000
10237,103000000
10238,196000000
10239,185000000
10241,52000000.06
10242,337000000
10243,373000000
10244,50999999.99
10245,19000000
10246,62000000
10247,29000000
10248,15499999.99
10250,126000000
10251,5323500000
10252,187000000
10253,583000000
10254,101000000
10255,128000000
10256,1322000000
10258,101000000
10259,219000000
10260,140000000
10261,118000000
10262,20000000
10263,37000000
10264,154000000
10265,933000000
10267,353000000
10268,168000000
10269,106000000
10270,220000000
10271,234000000
10272,52000000
10273,47000000
10274,2704500000
10275,36000000
10276,17500000
10277,12000000
10278,32000000
10279,635000000
10281,173000000
10282,230000000
10283,1020000000
10284,1001000000
10285,51000000
10286,95000000
10287,713000000
10288,316000000
10289,418000000
10290,414500000
10293,71000000
10294,9740000000
10295,44000000.01
10297,184375000
10298,206000000
10299,115000000
10300,800499999.9
10301,125000000
10302,412000000
10303,22000000
10304,36000000.01
10305,35000000
10306,23000000
10308,392000000
10309,72000000
10310,36000000.01
10311,563000000
10312,55000000.01
10313,35462500.01
10314,199000000
10315,114000000
10316,30000000.01
10317,38000000
10318,74000000
10319,10499999.99
10321,10000000
10322,60000000
10324,143000000
10326,23000000
10328,55000000.01
10329,316000000
10330,43000000
10331,179000000
10332,117000000
10334,788000000
10335,51000000
10336,37000000
10337,365000000
10338,20000000
10339,905000000
10340,281000000
10341,139000000
10342,59000000
10343,86000000
10344,37000000.01
10345,1052000000
10346,1717000000
10347,160000000
10348,239000000
10350,128000000
10351,192000000
10353,17000000
10354,67000000
10355,925000000
10356,710000000
10357,169500000
10358,327000000
10359,385000000
10360,67000000
10361,3008400000
10362,84500000
10363,89000000.01
10364,509000000
10365,46000000
10366,36999999.99
10367,20000000.01
10368,432000000
10369,787500000
10370,66500000
10371,33999999.99
10372,20000000
10373,176000000
10374,1256000000
10375,40000000
10376,24999999.99
10377,41000000
10378,105000000
10379,125000000
10380,38000000
10381,11000000
10382,517000000
10383,97000000
10384,98000000
10385,374000000
10386,161000000
10389,28000000
10390,244000000
10391,687999999.9
10392,712000000
10393,214000000
10394,28499999.98
10395,248000000
10396,93000000
10398,224000000
10403,69000000
10404,118500000
10406,42837500.04
10407,1943000000
10409,30000000
10410,76000000.01
10411,15500000
10413,233000000
10415,36000000
10416,49000000.05
10417,17000000
10418,59999999.98
10419,19000000
10420,772000000
10421,97000000
10422,831000000
10423,88999999.98
10424,192000000
10425,849000000
10426,224500000
10428,13000000
10429,83000000
10431,170000000
10432,30000000
10433,10000000
10435,11500000
10436,122000000
10437,18000000
10438,33000000
10439,25000000.02
10440,40000000
10441,51000000
10442,356000000
10444,252000000
10448,25499999.98
10449,54500000
10451,106000000
10453,1895000000
10454,733500000
10459,40500000.01
10460,279000000
10461,205000000
10462,11000000
10463,14000000
10464,66000000
10465,43000000
10466,92000000
10467,125000000
10468,57000000.03
10470,33000000
10471,908000000
10472,29500000.01
10473,2272000000
10474,140000000
10477,66000000
10482,44500000
10484,32499999.98
10485,40000000
10486,215000000
10488,10000000.01
10491,23499999.99
10492,69000000
10494,105000000
10495,171000000
10496,194000000
10497,136000000
10498,123000000
10499,284000000
10501,100500000
10502,691000000
10503,85000000
10504,148000000
10505,97000000.01
10506,178000000
10507,187000000
10509,1156000000
10516,26417561.98
10519,303851121.4
10522,390000000
10524,302000000
10526,5176887.346
10527,25000000
10530,115767291.3
10532,14220229.72
10533,55500000.02
10534,9019494.378
10536,323847515
10538,527000000
10540,486000000
10541,119000000
10542,643142601.6
10543,105476717.7
10545,18999999.99
10546,725000000
10547,54000000.01
10548,245000000
10549,757000000
10551,55000000.01
10552,46999999.98
10553,361500000
10555,672000000
10556,812000000
10557,11000000
10559,12000000.01
10560,22000000.02
10561,19000000
10562,244000000
10563,388000000
10565,93000000
10566,316000000
10567,1754000000
10568,74000000
10569,13000000
10570,60000000.01
10571,269000000
10572,360000000
10574,10000000
10575,12000000
10580,142000000
10581,89000000
10582,13000000
10584,1338000000
10585,422000000
10586,345000000
10587,263000000
10589,413000000
10591,154000000
10594,10000000
10596,27000000
10598,98999999.99
10599,63500000
10600,31395500000
10601,999000000
10603,352000000
10604,13000000
10605,970000000.1
10607,143000000
10608,215500000.2
10610,616000000
10611,55000000
10612,41000000
10613,13000000
10616,689000000
10617,550000000
10618,90000000
10621,22000000
10622,114000000
10623,318000000
10624,34999999.95
10625,210000000
10626,41000000
10627,28000000
10628,15999999.99
10629,892500000
10630,29000000
10631,140000000
10632,52000000
10634,167000000
10636,79999999.99
10640,48999999.99
10641,1059000000
10642,14500000
10646,26000000
10647,12000000
10648,14000000
10649,19000000
10650,269000000
10651,22000000
10652,22000000
10653,14000000
10654,50000000.01
10655,267000000
10656,23000000
10657,18000000
10659,24000000
10660,44000000
10661,516000000
10663,1593500000
10664,14000000
10665,48999999.99
10667,43500000.01
10668,1316000000
10669,391000000
10672,14000000
10675,18000000
10676,2004022354
10678,228500000
10680,250000000
10681,30000000
10682,85000000.06
10683,146000000
10684,113500000
10685,81000000
10686,16000000
10687,12000000
10688,27000000
10689,234000000
10692,150000000
10693,3488333.117
10694,13000000
10695,25999999.98
10696,318000000
10697,35000000
10699,2217000000
10702,623000000
10704,28000000
10708,624000000
10709,13000000
10710,132000000
10711,1575500000
10712,9818311.44
10714,34000000
10715,144000000
10716,246000000
10717,167000000
10721,12500000
10722,14000000
10723,64436536.12
10724,227000000
10725,20000000
10726,21500000.01
10728,29000000
10729,730000000
10730,274000000
10731,100825385
10732,11000000
10737,305000000
10738,651000000
10740,216000000
10741,97856221.9
10742,3104799.489
10746,16000000
10747,4340000000
10749,49000000.04
10751,18095486
10753,90028069.26
10754,198000000
10756,20000000
10757,541000000
10759,347000000
10760,737000000
10762,229000000
10764,51999999.98
10766,45000000
10768,19999999.98
10769,477000000
10770,77000000.01
10772,114000000
10773,32999999.98
10774,259759497.8
10775,352000000
10776,68000000
10777,15000000
10778,283000000
10779,29000000
10780,319500000
10781,139000000
10782,27000000
10783,122000000
10784,24999999.99
10785,15000000
10787,27000000
10788,150000000
10789,141000000
10792,42499999.98
10793,2714000000
10794,63000000.02
10795,96000000
10796,300000000
10797,9712500000
10798,590500000
10799,62000000
10800,504000000
10801,15000000
10802,66000000
10803,24000000
10804,61000000
10805,89000000
10806,189000000
10807,1232678.097
10809,36000000
10810,258000000
10811,144000000
10812,239000000
10813,2912000000
10814,200000000
10816,97000000.01
10820,4089000000
10821,603000000
10823,656000000
10825,59000000.01
10826,20000000
10827,39999999.97
10828,13000000
10829,89000000
10830,5147000000
10831,183000000
10832,55000000
10833,183000000
10834,86999999.99
10835,74000000
10837,26000000.02
10838,790000000
10839,25000000
10840,9532000000
10841,1137000000
10842,1857000000
10844,17000000
10845,17000000
10847,88000000
10848,749000000
10849,314000000
10850,30000000
10851,107500000
10853,80000000
10854,70000000
10856,883000000
10858,25999999.99
10859,16000000
10860,43000000
10862,44000000.01
10863,85999999.99
10864,80999999.99
10865,19000000.01
10866,11499999.99
10867,2412500000
10868,73500000
10869,67000000
10870,41000000
10872,84000000
10873,142000000
10875,59000000
10876,40000000
10877,16000000.01
10878,23000000
10879,67500000
10880,60000000
10881,4417000000
10882,262000000
10884,596000000
10885,221000000
10888,398000000
10889,332000000
10890,33000000
10891,732999999.9
10892,219000000
10893,42000000
10894,691000000
10895,13000000
10896,135000000
10897,721000000
10898,14000000
10899,11000000
10900,23000000
10901,116000000
10902,268000000
10903,598000000
10904,1108000000
10906,148000000
10908,114000000
10909,2641000000
10910,70000000
10911,77000000.02
10912,467000000
10914,388440885.6
10916,16000000
10917,124000000
10918,15000000
10919,30999999.99
10921,36999999.98
10922,58000000
10923,13000000
10924,363000000
10925,7993403.789
10926,24000000
10927,91000000
10928,1417000000
10929,214000000
10930,122000000
10931,30000000
10932,31000000
10934,456000000
10935,188000000
10936,34000000
10939,98000000.01
10940,34000000
10941,58000000.01
10945,107000000
10946,178000000
10948,117000000
10949,40000000
10954,360000000
10955,13000000
10956,76500000.01
10957,78000000
10958,115000000
10963,60566643.33
10966,129000000
10967,41000000
10970,60000000
10971,1051000000
10972,3921000000
10974,1406000000
10975,72000000
10977,12000000
10978,31000000
10979,40000000
10981,24000000
10982,24527872.96
10984,286000000
10985,4824090.1
10986,41000000
10987,109000000
10988,96000000.02
10989,87499999.99
10991,162000000
10992,948000000
10993,37000000
10994,14000000
10996,632000000
10997,66000000
10998,426000000
10999,78000000
11000,39000000
11002,200000000
11003,170000000
11005,27556479.37
11006,143000000
11008,267000000
11009,567000000
11010,281000000
11011,6894687.82
11012,71000000
11013,7077831.948
11015,159000000
11018,129000000
11019,6296500000
11020,265000000
11021,13000000
11023,13000000
11024,24000000
11025,174000000
11026,15499999.97
11032,21000000
11033,762000000
11035,216000000
11036,88999999.99
11037,18000000
11038,142000000
11039,141000000
11040,312000000
11041,1164500000
11042,12000000
11043,101000000
11045,27000000
11047,27000000
11048,28000000
11049,179000000
11050,26000000
11051,23000000.01
11052,121000000
11053,50000000
11058,10743000000
11059,1814000000
11060,15000000.01
11061,147000000
11062,30000000
11064,200000000
11067,252000000
11069,21000000
11070,13000000
11072,95000000
11073,11000000
11074,29000000
11075,23000000
11076,199000000
11077,74886308.71
11078,108000000
11079,1134000000
11080,527000000
11081,142000000
11082,32000000
11084,12000000
11085,49000000
11086,20000000
11087,150000000
11088,109500000
11091,123000000
11092,21000000
11093,81000000
11094,147000000
11097,32000000.02
11098,14000000
11099,74000000
11100,13000000
11101,16000000
11103,80999999.96
11104,46000000
11105,56999999.99
11109,227000000
11110,155000000
11111,12000000
11112,20000000
11116,320000000
11117,11000000
11119,944707017.7
11120,36000000
11122,460000000
11123,108000000
11124,5542500000
11125,580000000
11126,107000000
11127,296000000
11128,471000000
11129,32000000
11130,134500000
11131,32000000
11133,104000000
11134,157000000
11138,15248875000
11143,16000000
11145,264000000
11147,41000000
11148,810000000
11149,66000000.01
11150,62000000
11152,435000000
11154,107000000
11155,1586000000
11156,2630000000
11157,13000000
11158,22000000
11159,42000000
11160,25999999.99
11162,673000000
11163,191000000
11164,48000000
11165,33000000
11166,75000000
11167,67999999.99
11169,11000000
11171,22000000
11172,69000000
11173,14000000
11174,269000000
11176,23000000
11177,31000000
11179,3037000000
11180,1197000000
11183,13000000
11184,213000000
11185,254000000
11186,17000000
11187,109000000
11188,15000000
11189,139000000
11190,218000000
11191,101000000
11192,49000000
11193,30000000
11195,14000000
11196,24000000
11197,104000000
11198,13000000
11199,88999999.99
11201,35000000
11202,131000000
11203,16000000.01
11204,13000000
11209,31000000
11210,193000000
11211,13000000
11212,153000000
11213,23000000
11214,14000000
11216,237000000
11217,1329000000
11218,335000000
11221,44000000
11222,129000000
11223,106000000
11224,391000000
11225,1071000000
11226,93000000
11227,176000000
11228,28000000
11229,36000000
11231,25000000
11232,19000000
11233,75999999.99
11234,28000000
11235,149000000
11236,127000000
11237,20000000
11238,13000000
11240,56000000
11241,815000000
11242,351000000
11244,18999999.99
11245,22000000
11246,181000000
11247,49999999.99
11248,107000000
11250,467000000
11251,253000000
11252,222000000
11253,338000000
11254,40000000
11255,35000000
11256,28000000
11257,49000000
11258,69000000
11259,1102500000
11260,1276000000
11261,402000000
11263,625000000
11265,3026000000
11266,21000000
11267,62000000
11268,19000000
11269,678000000
11270,137000000
11273,23000000
11274,239000000
11275,25000000
11277,1593000000
11278,268500000
11279,427000000
11280,23000000
11281,420000000
11282,29000000
11283,240000000
11285,37000000
11286,19000000
11287,18000000
11288,62000000
11289,25000000
11290,5127000000
11292,131000000
11293,31000000
11295,15000000
11296,23000000
11298,224000000
11299,727000000
11300,15000000
11301,11000000
11303,23000000
11304,62000000
11305,19000000
11307,211000000
11308,4329000000
11309,4310000000
11310,44000000
11311,92000000
11312,97000000
11313,13000000
11314,158000000
11315,82999999.99
11316,44000000.03
11317,25000000
11319,20000000
11320,469000000
11321,104500000
11323,15000000
11325,11000000
11326,48000000
11327,129000000
11328,1239000000
11329,50000000
11330,191000000
11331,16000000
11332,219000000
11333,68999999.99
11335,24000000
